1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 2.968890594481151890e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.995262314968878920e-03 2.965811528765618377e+00
1.000000000000000021e-03 1.000000000000000021e-03 3.981071705534973415e-03 2.965811528765618377e+00
1.000000000000000021e-03 1.000000000000000021e-03 7.943282347242813790e-03 2.962732463050085308e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.584893192461113431e-02 2.953495265903486100e+00
1.000000000000000021e-03 1.000000000000000021e-03 3.162277660168379134e-02 2.941179003041353379e+00
1.000000000000000021e-03 1.000000000000000021e-03 6.309573444801930275e-02 2.508331367975679793e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.258925411794167559e-01 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 2.511886431509579576e-01 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 5.011872336272720219e-01 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.995262314968878847e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 3.981071705534969141e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 7.943282347242813124e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.000000000000000021e-03 2.968890594481151890e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.995262314968878920e-03 2.965811528765618377e+00
1.000000000000000021e-03 1.995262314968878920e-03 3.981071705534973415e-03 2.965811528765618377e+00
1.000000000000000021e-03 1.995262314968878920e-03 7.943282347242813790e-03 2.959653397334552238e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.584893192461113431e-02 2.953495265903486100e+00
1.000000000000000021e-03 1.995262314968878920e-03 3.162277660168379134e-02 2.938099937325820310e+00
1.000000000000000021e-03 1.995262314968878920e-03 6.309573444801930275e-02 2.913467411601555312e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.258925411794167559e-01 2.508331367975679793e+00
1.000000000000000021e-03 1.995262314968878920e-03 2.511886431509579576e-01 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 5.011872336272720219e-01 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.995262314968878847e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 3.981071705534969141e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 7.943282347242813124e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.995262314968878920e-03 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.000000000000000021e-03 2.965811528765618377e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.995262314968878920e-03 2.965811528765618377e+00
1.000000000000000021e-03 3.981071705534973415e-03 3.981071705534973415e-03 2.962732463050085308e+00
1.000000000000000021e-03 3.981071705534973415e-03 7.943282347242813790e-03 2.959653397334552238e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.584893192461113431e-02 2.953495265903486100e+00
1.000000000000000021e-03 3.981071705534973415e-03 3.162277660168379134e-02 2.938099937325820310e+00
1.000000000000000021e-03 3.981071705534973415e-03 6.309573444801930275e-02 2.910388345886022243e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.258925411794167559e-01 2.864202360153024429e+00
1.000000000000000021e-03 3.981071705534973415e-03 2.511886431509579576e-01 2.508331367975679793e+00
1.000000000000000021e-03 3.981071705534973415e-03 5.011872336272720219e-01 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.995262314968878847e+00 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 3.981071705534969141e+00 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 7.943282347242813124e+00 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 3.981071705534973415e-03 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.000000000000000021e-03 2.965811528765618377e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.995262314968878920e-03 2.962732463050085308e+00
1.000000000000000021e-03 7.943282347242813790e-03 3.981071705534973415e-03 2.962732463050085308e+00
1.000000000000000021e-03 7.943282347242813790e-03 7.943282347242813790e-03 2.956574331619019169e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.584893192461113431e-02 2.950416200187953031e+00
1.000000000000000021e-03 7.943282347242813790e-03 3.162277660168379134e-02 2.935020871610287241e+00
1.000000000000000021e-03 7.943282347242813790e-03 6.309573444801930275e-02 2.910388345886022243e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.258925411794167559e-01 2.861123294437491360e+00
1.000000000000000021e-03 7.943282347242813790e-03 2.511886431509579576e-01 2.781067585833629341e+00
1.000000000000000021e-03 7.943282347242813790e-03 5.011872336272720219e-01 2.508331367975679793e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.995262314968878847e+00 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 3.981071705534969141e+00 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 7.943282347242813124e+00 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 7.943282347242813790e-03 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.000000000000000021e-03 2.959653397334552238e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.995262314968878920e-03 2.959653397334552238e+00
1.000000000000000021e-03 1.584893192461113431e-02 3.981071705534973415e-03 2.956574331619019169e+00
1.000000000000000021e-03 1.584893192461113431e-02 7.943282347242813790e-03 2.953495265903486100e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.584893192461113431e-02 2.947337134472419518e+00
1.000000000000000021e-03 1.584893192461113431e-02 3.162277660168379134e-02 2.931941805894754172e+00
1.000000000000000021e-03 1.584893192461113431e-02 6.309573444801930275e-02 2.904230214454955661e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.258925411794167559e-01 2.858044228721958291e+00
1.000000000000000021e-03 1.584893192461113431e-02 2.511886431509579576e-01 2.777988520118096272e+00
1.000000000000000021e-03 1.584893192461113431e-02 5.011872336272720219e-01 2.651746825781236439e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.000000000000000000e+00 2.483103103033355463e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.995262314968878847e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 3.981071705534969141e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 7.943282347242813124e+00 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 1.584893192461113431e-02 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.000000000000000021e-03 2.950416200187953031e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.995262314968878920e-03 2.950416200187953031e+00
1.000000000000000021e-03 3.162277660168379134e-02 3.981071705534973415e-03 2.950416200187953031e+00
1.000000000000000021e-03 3.162277660168379134e-02 7.943282347242813790e-03 2.944258068756886004e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.584893192461113431e-02 2.938099937325820310e+00
1.000000000000000021e-03 3.162277660168379134e-02 3.162277660168379134e-02 2.922704608748154520e+00
1.000000000000000021e-03 3.162277660168379134e-02 6.309573444801930275e-02 2.898072083023889078e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.258925411794167559e-01 2.848807031575358639e+00
1.000000000000000021e-03 3.162277660168379134e-02 2.511886431509579576e-01 2.768751322971496620e+00
1.000000000000000021e-03 3.162277660168379134e-02 5.011872336272720219e-01 2.645588694350170744e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.000000000000000000e+00 2.477747074363196411e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.995262314968878847e+00 2.273807261810031566e+00
1.000000000000000021e-03 3.162277660168379134e-02 3.981071705534969141e+00 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 7.943282347242813124e+00 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 3.162277660168379134e-02 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.000000000000000021e-03 2.935020871610287241e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.995262314968878920e-03 2.935020871610287241e+00
1.000000000000000021e-03 6.309573444801930275e-02 3.981071705534973415e-03 2.931941805894754172e+00
1.000000000000000021e-03 6.309573444801930275e-02 7.943282347242813790e-03 2.928862740179221102e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.584893192461113431e-02 2.922704608748154520e+00
1.000000000000000021e-03 6.309573444801930275e-02 3.162277660168379134e-02 2.907309280170488286e+00
1.000000000000000021e-03 6.309573444801930275e-02 6.309573444801930275e-02 2.882676754446223288e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.258925411794167559e-01 2.836490768713225918e+00
1.000000000000000021e-03 6.309573444801930275e-02 2.511886431509579576e-01 2.756435060109364343e+00
1.000000000000000021e-03 6.309573444801930275e-02 5.011872336272720219e-01 2.636351497203571093e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.000000000000000000e+00 2.469713031357957611e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.995262314968878847e+00 2.266819660919237034e+00
1.000000000000000021e-03 6.309573444801930275e-02 3.981071705534969141e+00 2.052533233601531837e+00
1.000000000000000021e-03 6.309573444801930275e-02 7.943282347242813124e+00 1.748391874224916043e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.584893192461114175e+01 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 3.162277660168379256e+01 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 6.309573444801930009e+01 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.258925411794166109e+02 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 2.511886431509577164e+02 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 5.011872336272724624e+02 0.000000000000000000e+00
1.000000000000000021e-03 6.309573444801930275e-02 1.000000000000000000e+03 0.000000000000000000e+00
1.000000000000000021e-03 1.258925411794167559e-01 1.000000000000000021e-03 2.901151148739421703e+00
1.000000000000000021e-03 1.258925411794167559e-01 1.995262314968878920e-03 2.901151148739421703e+00
1.000000000000000021e-03 1.258925411794167559e-01 3.981071705534973415e-03 2.898072083023889078e+00
1.000000000000000021e-03 1.258925411794167559e-01 7.943282347242813790e-03 2.894993017308356009e+00
1.000000000000000021e-03 1.258925411794167559e-01 1.584893192461113431e-02 2.888834885877289427e+00
1.000000000000000021e-03 1.258925411794167559e-01 3.162277660168379134e-02 2.876518623015157150e+00
1.000000000000000021e-03 1.258925411794167559e-01 6.309573444801930275e-02 2.851886097290891264e+00
1.000000000000000021e-03 1.258925411794167559e-01 1.258925411794167559e-01 2.805700111557894783e+00
1.000000000000000021e-03 1.258925411794167559e-01 2.511886431509579576e-01 2.728723468669565388e+00
1.000000000000000021e-03 1.258925411794167559e-01 5.011872336272720219e-01 2.611647791117174933e+00
